0.452329103,0.306897964,0.030877364,0.097908741,0.496922614,2.3610007,0.0187079,0.426578612,1
0.360825416,0.209411421,0.12141934,0.114200167,0.514729631,2.390327104,0.02755778,0.453996408,1
0.539971206,0.34327129,0.018613079,0.097183331,0.526168224,2.458357266,0.036965606,0.530650906,1
0.34057971,0.252747253,0.032967033,0.142857143,0.656716418,1.675,0,0.449275362,1
0.583038869,0.279661017,0.016949153,0.06779661,0.5,1.76,0,0.431095406,1
0.54673342,0.300985482,0.084906908,0.145805086,0.520066117,1.868528503,0.038961039,0.576397581,1
0.394503008,0.246114529,0.048314903,0.161783903,0.503306502,2.026602696,0.03350594,0.458876705,1
0.331255361,0.227143503,0.073692949,0.154436982,0.537091931,2.162504354,0.008787307,0.478081591,1
0.291543027,0.202094241,0.12565445,0.190575916,0.52137931,2.071428571,0,0.425074184,1
0.471861472,0.263466098,0.091559981,0.115884305,0.495854592,2.361466326,0.011952191,0.396103896,1
0.393430538,0.28436523,0.044096471,0.057061688,0.522707149,2.354590216,0.016726025,0.444738512,1
0.53468955,0.245563196,0.035157282,0.081175124,0.520415076,2.50628436,0.035026601,0.474482273,1
0.665109689,0.31637919,0.023153099,0.078106839,0.531299092,2.085804732,0.056536045,0.535678142,1
0.601677149,0.257894737,0.039473684,0.097368421,0.54887218,2.366548043,0.051136364,0.480083857,1
0.361818475,0.271804386,0.080078644,0.118797076,0.592500903,1.655042842,0.036474164,0.518222867,1
0.846774194,0.473684211,0.052631579,0.052631579,0.621621622,4.111111111,0,0.379032258,1
0.439902605,0.26348293,0.031149395,0.100019845,0.521449169,2.305362558,0.055447168,0.500606902,1
0.290296804,0.273122085,0.044796526,0.1347917,0.515197164,2.066093006,0.072580645,0.452340183,1
0.521804511,0.367924528,0.066037736,0.163522013,0.531746032,1.899497487,0,0.526315789,1
0.421667587,0.297066688,0.033323052,0.087195435,0.524747791,2.132655805,0.057208317,0.524760137,1
0.542666426,0.341203822,0.012839624,0.076933153,0.521302374,1.838069786,0.004891304,0.600452346,1
0.571256007,0.358179702,0.039627611,0.132847431,0.512056393,1.776952315,0.028256513,0.586854337,1
0.440013868,0.230069503,0.048862082,0.117558802,0.508593276,2.045372115,0.044392341,0.570681106,1
0.426356589,0.226351351,0.050675676,0.094594595,0.509493671,2.393939394,0.053571429,0.445736434,1
0.337316219,0.221696345,0.022864321,0.125680558,0.515205793,2.249583202,0.04778187,0.537939175,1
0.446819133,0.260141426,0.048790797,0.138227264,0.520545893,2.737731808,0.023327983,0.454926916,1
0.567362915,0.320035824,0.026875844,0.109590601,0.513629665,2.059929781,0.053303812,0.570600617,1
0.644243025,0.295780255,0.058917197,0.132961783,0.524980174,1.83107454,0.023809524,0.576263985,1
0.353951491,0.319561703,0.022813005,0.082989043,0.498355864,2.252674897,0.020624632,0.526865498,1
0.63353515,0.31757687,0.012620468,0.043368518,0.505419416,2.577588825,0.03987019,0.503784057,1
0.210060112,0.150545874,0.101055858,0.155609337,0.520781712,2.292434928,0.021434118,0.412492194,1
0.406850323,0.339374311,0.013368247,0.074076626,0.500438596,2.237487733,0.026168944,0.569484182,1
0.450152078,0.283958205,0.00983405,0.051628765,0.514673913,2.026431718,0.005545287,0.592429875,1
0.411622276,0.205761317,0.172839506,0.127572016,0.497674419,1.776859504,0.060606061,0.493946731,1
0.60862815,0.366676266,0.035751207,0.08707534,0.518199081,2.21610172,0.012134632,0.560331035,1
0.440158509,0.302183735,0.015813253,0.095481928,0.514011543,1.929299705,0.014577259,0.521478858,1
0.622087923,0.405726077,0.007222079,0.041011091,0.523523797,2.406629472,0.043894204,0.522955454,1
0.56005645,0.339969894,0.036683273,0.123633562,0.522619287,1.707441467,0.04109589,0.583322164,1
0.523367336,0.380982844,0.00849084,0.03268392,0.509283352,2.155623158,0.035207186,0.581910411,1
0.326153846,0.342465753,0.052511416,0.111872146,0.699404762,1.541284404,0,0.526153846,1
0.392336385,0.228794643,0.006696429,0.10546875,0.503550296,2.209150327,0.007009346,0.475076297,1
0.532000335,0.254022167,0.072398999,0.093671791,0.519365771,2.361921098,0.026268116,0.49083912,1
0.32936693,0.215850603,0.077708204,0.141848732,0.520394727,2.284564038,0.024609097,0.440219515,1
0.520890645,0.312947977,0.082543353,0.134181118,0.520807145,1.692798746,0.098547718,0.587282831,1
0.175855513,0.138408304,0.234140715,0.128027682,0.528265107,1.401639344,0.140350877,0.460076046,1
0.443624868,0.308712121,0.028409091,0.104166667,0.5728,1.99044586,0.052631579,0.50052687,1
0.214436968,0.193063376,0.029052354,0.124415958,0.488545205,1.956036189,0.015357222,0.424262388,1
0.206832007,0.199410029,0.135693215,0.134513274,0.5077951,1.927038627,0,0.392138512,1
0.331719128,0.206521739,0.101449275,0.126811594,0.467741935,1.797101449,0,0.411622276,1
0.240530572,0.272251798,0.017838797,0.090127954,0.499950666,2.275993712,0.00849963,0.478578522,1
0.659332572,0.242356282,0.003518374,0.024710917,0.520292576,2.112895394,0.065420561,0.516401831,1
0.627137521,0.264238201,0.056330446,0.10400991,0.495734925,2.429232224,0.019387267,0.545683086,1
0.43484945,0.279920267,0.075334686,0.092093585,0.538589101,2.108769889,0.022974248,0.445654368,1
0.361968785,0.244291966,0.062013484,0.116366408,0.517256307,2.377582464,0.049619047,0.497452311,1
0.356483993,0.225969646,0.050590219,0.172849916,0.560949299,2.217703349,0.011904762,0.453608247,1
0.157894737,0.1875,0.0625,0.15625,0.5,2.8,0,0.394736842,1
0.376228331,0.212547702,0.088552544,0.139994807,0.546393158,2.184852618,0.0219679,0.525136957,1
0.670355362,0.329618372,0.00938872,0.063762242,0.519468341,2.040346061,0.068378919,0.56644104,1
0.370306825,0.23990276,0.049395104,0.097697071,0.519062416,2.254345758,0.056794948,0.536351074,1
0.45817213,0.275965241,0.029863905,0.115562106,0.527714283,2.390666149,0.032399053,0.493778032,1
0.356169133,0.238570713,0.042818392,0.125692632,0.522376619,2.416734506,0.041660274,0.481898374,1
0.442729471,0.257216083,0.022704493,0.085374983,0.517383729,2.361283388,0.021036229,0.48271632,1
0.596596696,0.336249618,0.048970101,0.130704371,0.522753914,1.807334986,0.024982489,0.580238667,1
0.313510077,0.19961513,0.167067859,0.147870983,0.530162568,1.831264811,0.054612113,0.468371967,1
0.387345194,0.263390594,0.11283771,0.137306774,0.515566492,1.896489233,0.060733566,0.550132664,1
0.386202904,0.214639726,0.10191098,0.142608654,0.555902796,2.256993007,0,0.441373475,1
0.755068254,0.351673979,0.019407882,0.074666983,0.519082034,1.900481928,0.052631579,0.584596766,1
0.354089428,0.269506646,0.062360129,0.063455133,0.5553055,2.167649803,0.099577609,0.503755505,1
0.485704212,0.306636347,0.006990232,0.05613488,0.517712994,2.894639557,0.047310434,0.499641901,1
0.355371901,0.358974359,0.025641026,0.076923077,0.589285714,1.75,0.095238095,0.603305785,1
0.211038961,0.156378601,0.152263374,0.160493827,0.502673797,1.947916667,0,0.37987013,1
0.56487463,0.322345244,0.055208858,0.138852542,0.522311866,2.07711701,0.022727273,0.557932771,1
0.358526338,0.18721943,0.114678161,0.163164202,0.531390846,2.394049347,0.065734266,0.402969213,1
0.520096015,0.300093828,0.049753437,0.133598826,0.507314216,2.077271005,0.045072228,0.584811567,1
0.348484848,0.279069767,0.139534884,0.11627907,0.485714286,1.842105263,0,0.454545455,1
0.28663595,0.269485532,0.032277896,0.112429509,0.51077689,2.390918556,0.025840351,0.498190484,1
0.539259259,0.289389068,0.096463023,0.173633441,0.554156171,2.005050505,0.03030303,0.551111111,1
0.372459016,0.232236155,0.066091954,0.181034483,0.547495274,2.096087172,0,0.527868852,1
0.250007108,0.252217757,0.019410114,0.121654409,0.513257058,2.449918684,0.009679204,0.482840977,1
0.483767277,0.332503113,0.011830635,0.056039851,0.491080797,2.016931217,0.02507837,0.581806493,1
0.343207935,0.246925329,0.117777079,0.132328765,0.502771646,1.978712926,0.037626981,0.490808252,1
0.241828198,0.184132623,0.042897895,0.139673825,0.504937915,2.379087661,0.013017499,0.494021628,1
0.540603248,0.266835017,0.011784512,0.076599327,0.507360157,2.678055191,0.001984127,0.493812838,1
0.459776335,0.321611253,0.036445013,0.17455243,0.527161863,2.972222222,0,0.523088023,1
0.24340176,0.202842377,0.031007752,0.151162791,0.502793296,2.137313433,0,0.368523949,1
0.423191001,0.294266033,0.005142136,0.058503929,0.511255276,2.326181818,0.018707015,0.477418994,1
0.186046512,0.178571429,0.185714286,0.171428571,0.555555556,1.723404255,0,0.395348837,1
0.117503613,0.168457681,0.088800191,0.138607444,0.521622604,2.021673248,0.01121557,0.450596098,1
0.428385503,0.295111014,0.046669932,0.113352924,0.511370781,2.16781874,0.055580357,0.436067717,1
0.316978517,0.265625,0.04200487,0.123579545,0.53909465,2.062818336,0,0.519334719,1
0.2778255,0.271707732,0.013254036,0.108920986,0.504439826,1.976474981,0.015672092,0.439563137,1
0.294716327,0.305495855,0.026251151,0.10178078,0.509720634,2.412692156,0.01369863,0.561065396,1
0.42996255,0.264084926,0.033892783,0.142110657,0.553930675,2.307202821,0.008635579,0.45716031,1
0.4980599,0.290131515,0.02982815,0.093641736,0.499591499,2.128692883,0.022566691,0.543292815,1
0.435693764,0.268942797,0.010182689,0.087151842,0.503992016,2.22296173,0.006319115,0.491972283,1
0.276147959,0.207048458,0.073127753,0.095154185,0.504752852,2.070866142,0.012944984,0.514030612,1
0.362520525,0.286567801,0.036541129,0.091859597,0.53297397,2.369565217,0,0.520197044,1
0.252272727,0.14893617,0.221884498,0.161094225,0.462962963,1.836734694,0.038961039,0.463636364,1
0.609673153,0.323330106,0.060987415,0.124878993,0.502824859,1.793540215,0.114285714,0.549215946,1
0.534472239,0.335994281,0.051709758,0.136184916,0.512731815,1.917634052,0.032432432,0.548227855,1
0.203791469,0.119047619,0.178571429,0.148809524,0.510791367,1.759493671,0,0.393364929,1
0.375255624,0.277741408,0.015220949,0.082324059,0.504258443,2.146910467,0.014683544,0.530572597,1
0.259128386,0.268282989,0.045707472,0.148251192,0.492926614,2.160458453,0.015772871,0.563309776,1
0.265018739,0.2749146,0.050382032,0.138571216,0.513933398,2.346191566,0.024005176,0.542469708,1
0.300741893,0.254633062,0.019829503,0.102112676,0.509426058,2.207233124,0.021587302,0.480253993,1
0.333514493,0.252140527,0.060920087,0.134343572,0.511681398,2.274854238,0.022195626,0.465964674,1
0.4672,0.298798799,0.031531532,0.064564565,0.507735584,1.885941645,0.076923077,0.5824,1
0.68922678,0.372904498,0.025942502,0.093757111,0.527181238,1.760778419,0.043336059,0.610537482,1
0.646153846,0.282608696,0,0.036231884,0.528384279,1.991304348,0,0.641025641,1
0.50231618,0.27195803,0.006769335,0.068708749,0.509861258,2.226794126,0.013784191,0.553903815,1
0.47316884,0.273553485,0.040326565,0.096443555,0.516193357,2.292189864,0.037619093,0.506174701,1
0.488281479,0.280707265,0.021932965,0.077630984,0.523019853,2.456449475,0.048798393,0.515264852,1
0.765044479,0.325909428,0.016332591,0.054936897,0.498464116,2.286717752,0.021929825,0.512297227,1
0.504492472,0.347708895,0.049987748,0.124479294,0.513297872,2.021505376,0.04519774,0.592763477,1
0.309010683,0.210795187,0.090139141,0.161826981,0.539148468,2.030943785,0.059487744,0.416581514,1
0.497835498,0.379310345,0.043103448,0.103448276,0.524590164,1.768115942,0,0.471861472,1
0.334699454,0.321355236,0.018480493,0.072895277,0.513888889,1.95,0.01532567,0.612021858,1
0.439051227,0.281436831,0.074016162,0.105922738,0.51473676,1.917672764,0.009259259,0.525540719,1
0.620272315,0.402888446,0.010956175,0.054780876,0.491983968,2.016161616,0,0.547465961,1
0.528062947,0.368000965,0.00702354,0.055324634,0.499592132,2.142060704,0.022020428,0.545405077,1
0.40675986,0.23910091,0.072185251,0.171193807,0.528287875,2.079169006,0.054968288,0.476936712,1
0.466717667,0.2213451,0.032641796,0.100450492,0.518212404,2.578485612,0.043319681,0.460602075,1
0.682951796,0.285294981,0.014088641,0.05077781,0.530071942,2.37932215,0.032944406,0.474316025,1
0.438952613,0.316740088,0.08205847,0.190588706,0.515616073,2.268967763,0.086309524,0.456748928,1
0.35958313,0.219931622,0.088439508,0.16492807,0.488045848,2.160496357,0.084101258,0.495808005,1
0.700728727,0.33156353,0.042566825,0.105913585,0.521110825,1.833396191,0.03875969,0.585255602,1
0.541901096,0.213666198,0.071811455,0.166851411,0.597006501,2.492030375,0.014099887,0.446519813,1
0.602040816,0.333333333,0.030769231,0.094871795,0.505474453,1.767741935,0,0.565306122,1
0.441881919,0.305785124,0.059504132,0.163636364,0.542071197,1.895705521,0.085714286,0.396678967,1
0.563647579,0.320424735,0.03734508,0.130888589,0.532217372,1.903180733,0.040726344,0.546469761,1
0.509239796,0.409855769,0.065190018,0.083791209,0.456416034,2.270198729,0,0.503886453,1
0.409659254,0.307356508,0.006467259,0.040905416,0.516521964,2.50226978,0.020544886,0.527059273,1
0.529524823,0.345798504,0.014455408,0.054302055,0.511561722,2.214693717,0.038136969,0.544191135,1
0.577694229,0.269093266,0.064928857,0.125822343,0.529098542,2.433022569,0.032282442,0.51628547,1
0.56,0.181818182,0,0,0.4375,2.285714286,0,0.4,1
0.289971347,0.300242131,0.007263923,0.091202583,0.49629019,2.23388582,0.007481297,0.497421203,1
0.471338174,0.252102324,0.033380736,0.078434572,0.519666216,2.351142919,0.024652548,0.491140346,1
0.444606111,0.293413174,0.061377246,0.164670659,0.50543826,2.079840319,0.034605146,0.500727499,1
0.210884354,0.293103448,0.025862069,0.129310345,0.489583333,1.92,0.117647059,0.503401361,1
0.256243756,0.228341169,0.078576226,0.162525185,0.484644195,2.057010786,0.045454545,0.464535465,1
0.1987061,0.22591311,0.031064975,0.113341023,0.504208754,1.953947368,0.008227848,0.428157733,1
0.439509495,0.365618017,0.013215578,0.080757557,0.514731748,2.04216564,0.004292815,0.593003813,1
0.401330251,0.24425546,0.138200597,0.175202539,0.514925,1.848258017,0.017699115,0.525931389,1
0.478067019,0.257864769,0.022117688,0.056786937,0.505333643,2.387624517,0.058934654,0.50703464,1
0.381596752,0.245076586,0.006564551,0.124726477,0.482632541,2.223577236,0,0.49932341,1
0.46875,0.264705882,0.037815126,0.18907563,0.498007968,2.182608696,0,0.450892857,1
0.647972883,0.388949045,0.023710801,0.076271768,0.523509756,1.99432058,0.015677492,0.580231235,1
0.589380414,0.319107974,0.010267929,0.049414407,0.499496529,2.058361514,0.03686471,0.611284957,1
0.518778751,0.286408233,0.07693385,0.145092751,0.520366916,2.12126132,0.02817778,0.496885452,1
